vn5wn0cf0cn0st300500p1:5000,Average,Median,Average runtime,vn5wn0cf0cn0st300500p1_0,vn5wn0cf0cn0st300500p1_1,vn5wn0cf0cn0st300500p1_2,vn5wn0cf0cn0st300500p1_3,vn5wn0cf0cn0st300500p1_4,vn5wn0cf0cn0st300500p1_5,vn5wn0cf0cn0st300500p1_6,vn5wn0cf0cn0st300500p1_7,vn5wn0cf0cn0st300500p1_8,vn5wn0cf0cn0st300500p1_9,vn5wn0cf0cn0st300500p1_10,vn5wn0cf0cn0st300500p1_11,vn5wn0cf0cn0st300500p1_12,vn5wn0cf0cn0st300500p1_13,vn5wn0cf0cn0st300500p1_14,vn5wn0cf0cn0st300500p1_15,vn5wn0cf0cn0st300500p1_16,vn5wn0cf0cn0st300500p1_17,vn5wn0cf0cn0st300500p1_18,vn5wn0cf0cn0st300500p1_19,vn5wn0cf0cn0st300500p1_20,vn5wn0cf0cn0st300500p1_21,vn5wn0cf0cn0st300500p1_22,vn5wn0cf0cn0st300500p1_23,vn5wn0cf0cn0st300500p1_24,vn5wn0cf0cn0st300500p1_25,vn5wn0cf0cn0st300500p1_26,vn5wn0cf0cn0st300500p1_27,vn5wn0cf0cn0st300500p1_28,vn5wn0cf0cn0st300500p1_29
onion_search_hamilton -a:cnum 2,6256.446666666667,6088.875,430,6017.179999999999,5670.539999999999,4523.4400000000005,4569.42,6088.490000000001,3378.399999999999,11947.19,6162.27,3615.2499999999995,6777.389999999999,4826.87,6691.17,6703.81,10634.850000000002,12187.399999999998,7778.46,2515.86,10333.83,3127.1299999999997,6089.259999999999,6374.359999999999,5212.509999999999,6497.280000000001,5993.240000000001,4019.5099999999998,1698.4500000000003,7366.299999999999,3074.2100000000005,7205.67,10613.660000000002
onion_search_hamilton -a:cnum 4,5555.500333333333,5696.34,467,4062.45,7716.99,3593.98,4584.75,6873.5199999999995,1546.94,7325.899999999999,3985.08,3094.31,8346.91,3093.8500000000004,5715.310000000001,7565.72,8276.21,12754.559999999998,6640.099999999999,427.78000000000003,6591.899999999999,2381.07,6379.1,7313.589999999998,5677.369999999999,5636.110000000001,7231.749999999999,4990.32,5082.249999999999,6743.849999999999,1879.51,4568.150000000001,6585.6799999999985
onion_search_heuristic -a:cnum 2,6184.631333333335,6083.544999999999,437,6030.489999999999,3782.0700000000006,3188.8599999999997,7294.320000000001,7280.14,3362.99,10074.14,5167.68,2468.1700000000005,7908.4400000000005,7287.270000000001,11418.159999999998,7146.309999999998,9678.309999999998,12631.130000000001,6926.89,2390.83,10333.83,3127.1299999999997,4713.07,7863.78,4294.879999999999,5688.860000000001,6837.660000000001,4055.2900000000004,1698.4500000000003,5200.51,2222.64,6136.599999999999,9330.04
onion_search_heuristic -a:cnum 4,5581.482,5970.26,503,3548.37,7766.08,3375.8999999999996,6247.53,6236.389999999999,2994.2699999999995,7337.36,5512.86,3861.79,7098.990000000002,6456.87,5715.310000000001,5994.86,10051.98,10278.419999999998,7625.929999999999,427.78000000000003,6140.579999999999,2381.07,6193.700000000002,7313.589999999998,5871.449999999999,3309.12,5036.02,5945.660000000001,4491.289999999999,6600.130000000001,1851.19,4568.150000000001,7211.82


vn20wn4cf5cn3st700900p1:5000,Average,Median,Average runtime,vn20wn4cf5cn3st700900p1_0,vn20wn4cf5cn3st700900p1_1,vn20wn4cf5cn3st700900p1_2,vn20wn4cf5cn3st700900p1_3,vn20wn4cf5cn3st700900p1_4,vn20wn4cf5cn3st700900p1_5,vn20wn4cf5cn3st700900p1_6,vn20wn4cf5cn3st700900p1_7,vn20wn4cf5cn3st700900p1_8,vn20wn4cf5cn3st700900p1_9,vn20wn4cf5cn3st700900p1_10,vn20wn4cf5cn3st700900p1_11,vn20wn4cf5cn3st700900p1_12,vn20wn4cf5cn3st700900p1_13,vn20wn4cf5cn3st700900p1_14,vn20wn4cf5cn3st700900p1_15,vn20wn4cf5cn3st700900p1_16,vn20wn4cf5cn3st700900p1_17,vn20wn4cf5cn3st700900p1_18,vn20wn4cf5cn3st700900p1_19,vn20wn4cf5cn3st700900p1_20,vn20wn4cf5cn3st700900p1_21,vn20wn4cf5cn3st700900p1_22,vn20wn4cf5cn3st700900p1_23,vn20wn4cf5cn3st700900p1_24,vn20wn4cf5cn3st700900p1_25,vn20wn4cf5cn3st700900p1_26,vn20wn4cf5cn3st700900p1_27,vn20wn4cf5cn3st700900p1_28,vn20wn4cf5cn3st700900p1_29
Entropy,,,,0.6574487147360962,0.514404595246615,0.6904750968229522,0.6168444412813987,0.6267330020522786,0.6763693444584464,0.397964301177667,0.7048796920695672,0.7048796920695672,0.7280175133855432,0.6760705015763372,0.7268621786840241,0.7268621786840241,0.7742931560174952,0.5788179354530015,0.6106889828383385,0.6300937018264946,0.6904750968229522,0.5124980730560276,0.6267330020522786,0.6343108934201204,0.6482313994009294,0.7367507394549041,0.6411375972988937,0.7830263820868559,0.7511553347015192,0.7655599299481343,0.5932225306996166,0.6961464660002064,0.5124980730560276
p_sd,,,,0.028618176042508374,0.026000000000000013,0.02416609194718915,0.028705400188814664,0.024413111231467423,0.027276363393971718,0.027856776554368256,0.02891366458960193,0.02821347195933178,0.023323807579381208,0.027184554438136384,0.029732137494637014,0.026438608132804575,0.02993325909419154,0.03128897569432403,0.030397368307141338,0.023895606290697043,0.031559467676119016,0.02749545416973504,0.030983866769659342,0.02939387691339815,0.030724582991474444,0.028284271247461912,0.03128897569432403,0.028896366553599787,0.027856776554368246,0.02289104628451921,0.030066592756745825,0.027477263328068182,0.03261901286060019
st_sd,,,,46.850827100489916,58.1033561853358,58.521363620476244,52.29483722127836,51.427132916389574,61.28621378417825,61.2270365116588,63.88270501473775,57.74945887192364,55.17245689653489,58.26448317800476,56.293871780150276,62.601916903558156,62.07052440571128,64.0,59.50630218724736,54.415071441651165,57.148928248918196,51.504854140168185,60.07287241342801,54.8270006474912,46.9547654663507,58.178604314644744,57.98922313671739,47.69433928675394,47.14604967545001,57.784080852774665,53.48831648126533,53.41114115987413,56.124860801609124
k_step_v2 -a:k 1,16143.645666666667,16350.900000000001,543,20133.459999999995,12401.119999999999,15163.35,11341.16,13195.539999999999,14481.980000000003,9049.089999999998,19973.47,16411.88,22822.48,20805.090000000004,13531.67,14749.250000000002,9874.520000000002,7392.929999999999,20608.01,14495.49,21890.000000000004,5102.359999999999,21759.059999999998,16898.63,21063.27,15253.810000000001,18825.879999999994,17345.589999999997,20318.119999999995,18286.2,15096.83,19749.21,16289.92
k_step_v2 -a:k 2,12142.542000000003,10652.614999999998,1782,19903.11,8153.480000000001,10368.230000000001,13086.509999999998,9851.65,10130.59,8510.16,15148.93,8792.96,20527.420000000002,17617.059999999998,7832.509999999999,14104.120000000004,9457.809999999998,7789.670000000001,15964.7,9530.07,21610.92,4787.0,10764.349999999999,8092.479999999999,12183.36,9066.24,11814.0,16471.02,14439.71,10540.88,9052.42,17452.47,11232.430000000002
k_step_v2 -a:k 3,8918.131333333331,8753.619999999999,19022,13782.659999999998,5986.6,7537.45,6013.17,6795.959999999999,7273.77,7058.3099999999995,8792.09,5636.95,16128.189999999999,9926.399999999998,6343.19,6328.239999999999,10212.890000000001,9944.36,15802.869999999999,5348.82,11126.43,5248.06,8955.199999999999,2624.7899999999995,16142.47,8715.15,9484.7,12201.119999999999,9704.970000000001,8594.96,5046.61,11667.34,9120.220000000001
all_in_cluster -a:maxd 120 -a:minp 2,12769.600666666667,11868.335,395,22613.43,6198.620000000001,7579.929999999999,6607.360000000001,8630.829999999998,12717.35,4397.709999999999,16723.850000000002,10188.490000000002,16350.04,22513.620000000003,6659.0599999999995,12153.610000000004,11954.440000000002,6474.679999999999,26287.54,4895.329999999999,11451.779999999999,4688.65,16222.119999999999,9268.96,15461.630000000001,16744.269999999997,22602.720000000005,10932.330000000002,18187.089999999997,6748.060000000001,11782.229999999998,15871.79,20180.499999999996
greedy_priority,26436.16633333333,27158.535000000003,583,30257.61,20875.379999999997,28015.760000000002,28584.63,26286.04,26179.899999999994,23232.96,29953.51,27192.750000000004,30676.519999999997,30897.190000000002,23481.99,27124.32,25190.93,27349.849999999995,30829.36999999999,19503.69,27702.899999999998,11787.210000000001,25835.389999999996,22382.429999999997,30019.260000000002,26359.73,25436.530000000006,30380.789999999997,29135.85,26613.319999999992,24291.94,29355.949999999997,28151.29
gravitational_search,8822.600000000002,8038.155000000001,7084,7973.350000000001,7420.42,10705.01,9877.880000000003,7875.179999999999,7074.62,5961.32,9704.609999999999,7153.039999999999,8770.95,15385.340000000002,7143.4400000000005,9935.140000000001,7762.3099999999995,9610.18,6783.410000000001,6696.959999999998,9139.009999999998,4330.820000000001,13090.39,7884.03,15718.840000000002,6250.250000000001,7374.010000000001,11370.989999999998,7117.2,8520.04,8152.04,11794.259999999998,8102.959999999999
onion_search_hamilton -a:cnum 2,1225.315,103.66499999999999,429,850.9499999999998,0.0,855.1300000000001,0.0,0.0,1434.4900000000002,0.0,2876.4400000000005,0.0,2535.46,7941.950000000002,1822.6200000000001,1694.4400000000003,0.0,0.0,474.54999999999995,0.0,2012.76,0.0,5005.379999999999,0.0,142.64999999999998,64.67999999999999,30.6,1887.5,6145.330000000001,0.0,0.0,34.980000000000004,949.5400000000001
onion_search_hamilton -a:cnum 4,1363.7989999999998,227.215,463,2018.6000000000004,0.0,6302.169999999999,158.06,264.18,1654.7200000000003,0.0,121.68,0.0,4270.06,4793.84,26.95,0.0,0.0,0.0,490.62,0.0,2600.38,0.0,3547.4,190.25,6001.87,99.96,364.26000000000005,2687.27,2163.8799999999997,0.0,0.0,2166.0699999999997,991.7499999999999
onion_search_heuristic -a:cnum 2,1316.7590000000005,103.66499999999999,438,813.7299999999999,0.0,855.1300000000001,0.0,0.0,1434.4900000000002,0.0,2876.4400000000005,0.0,1969.8999999999996,7812.510000000001,1993.3500000000001,1694.4400000000003,0.0,0.0,474.54999999999995,0.0,3082.3700000000003,0.0,5005.379999999999,0.0,142.64999999999998,64.67999999999999,30.6,1887.5,8380.530000000002,0.0,0.0,34.980000000000004,949.5400000000001
onion_search_heuristic -a:cnum 4,1338.685,227.215,506,2018.6000000000004,0.0,6302.169999999999,158.06,264.18,1654.7200000000003,0.0,121.68,0.0,3458.7999999999997,4793.84,26.95,0.0,0.0,0.0,490.62,0.0,2273.78,0.0,3841.8999999999996,190.25,4975.3,99.96,364.26000000000005,2687.27,3280.39,0.0,0.0,2166.0699999999997,991.7499999999999


vn20wn4cf5cn3st700900p5:5000,Average,Median,Average runtime,vn20wn4cf5cn3st700900p5_0,vn20wn4cf5cn3st700900p5_1,vn20wn4cf5cn3st700900p5_2,vn20wn4cf5cn3st700900p5_3,vn20wn4cf5cn3st700900p5_4,vn20wn4cf5cn3st700900p5_5,vn20wn4cf5cn3st700900p5_6,vn20wn4cf5cn3st700900p5_7,vn20wn4cf5cn3st700900p5_8,vn20wn4cf5cn3st700900p5_9,vn20wn4cf5cn3st700900p5_10,vn20wn4cf5cn3st700900p5_11,vn20wn4cf5cn3st700900p5_12,vn20wn4cf5cn3st700900p5_13,vn20wn4cf5cn3st700900p5_14,vn20wn4cf5cn3st700900p5_15,vn20wn4cf5cn3st700900p5_16,vn20wn4cf5cn3st700900p5_17,vn20wn4cf5cn3st700900p5_18,vn20wn4cf5cn3st700900p5_19,vn20wn4cf5cn3st700900p5_20,vn20wn4cf5cn3st700900p5_21,vn20wn4cf5cn3st700900p5_22,vn20wn4cf5cn3st700900p5_23,vn20wn4cf5cn3st700900p5_24,vn20wn4cf5cn3st700900p5_25,vn20wn4cf5cn3st700900p5_26,vn20wn4cf5cn3st700900p5_27,vn20wn4cf5cn3st700900p5_28,vn20wn4cf5cn3st700900p5_29
Entropy,,,,0.7136129181389281,0.7136129181389281,0.6163603520155926,0.6862579052293265,0.7917596081562168,0.6411375972988937,0.5948619546669418,0.5462756426319517,0.6487154886667353,0.6642754186148695,0.5011553347015191,0.6642754186148696,0.6106889828383383,0.7454839655242649,0.7048796920695674,0.6024398460347836,0.713612918138928,0.7686217868402409,0.7830263820868559,0.5705687986494469,0.6673372755069762,0.7367507394549041,0.6019557567689775,0.7511553347015191,0.6399822625973746,0.6543868578439895,0.5601961486127607,0.6498708233682545,0.6210616328750245,0.7192842873161824
p_sd,,,,0.13733171520082316,0.12433422698517087,0.15203617990465296,0.12417729261020309,0.150103297765239,0.11382003338604325,0.12888366847665378,0.1361286156544611,0.12823416081528355,0.13700729907563317,0.1225724275683565,0.15980926130859874,0.1610310529059535,0.15182555779578089,0.13917973990491575,0.14453719244540486,0.13432795688165586,0.14757709849431247,0.1463523146383411,0.14244648117801997,0.12009995836801941,0.1504127654157053,0.13975335416368365,0.12074767078498864,0.125263721803242,0.14035312607847392,0.1303034918948836,0.14594519519326424,0.13935207210515385,0.16092234151913154
st_sd,,,,59.782940710540494,48.774993593028796,46.216880033165374,60.32205235235287,63.02975487815259,60.8276253029822,51.66236541235796,50.149775672479336,72.07461411620599,50.64336086793609,57.532599454570104,57.48695504199192,55.43239125276845,53.61669516111563,51.778373863998475,53.88877434122992,48.25971404805462,50.33885179461288,53.70288632839021,51.134626233111355,49.48484616526559,49.62610200287748,53.25410782277739,51.212791370906544,65.9147176281595,59.93955288455195,49.84977432245807,49.92744736114595,60.332412515993425,49.15282290977803
k_step_v2 -a:k 1,16623.88566666667,17740.98,536,22496.379999999994,14631.749999999996,6912.6,18598.91,17410.350000000002,13112.45,17574.44,7484.86,23643.030000000002,15647.35,18578.6,18269.190000000002,17907.52,14203.54,13066.25,19446.98,11625.06,18529.71,17541.71,10332.969999999998,19663.81,15442.800000000001,19142.34,22937.489999999998,21825.15,20184.73,7259.390000000002,14291.81,19340.71,21614.690000000002
k_step_v2 -a:k 2,12357.371666666668,12701.035,1691,17897.059999999998,9192.96,7440.2,11254.009999999998,12337.94,13323.59,15618.849999999999,4630.71,11573.580000000002,13710.48,13064.129999999997,17714.32,13900.47,13927.880000000001,9360.91,13118.979999999998,10270.49,15410.259999999997,11860.169999999996,8543.13,9616.06,14002.150000000001,9757.69,19176.880000000005,20836.19,15346.64,3385.0099999999998,10299.21,13075.87,11075.329999999998
k_step_v2 -a:k 3,10121.454000000002,9442.739999999998,18476,14297.080000000002,11321.039999999999,7771.27,8097.0199999999995,8701.33,8585.66,11526.03,3932.38,15843.41,10922.350000000002,6525.619999999999,16134.81,15539.650000000001,12891.429999999997,6794.739999999999,8940.21,7370.760000000001,11219.770000000002,8559.86,7951.49,11223.2,11104.300000000001,10311.630000000001,9945.269999999999,15637.099999999997,13450.8,4658.14,7193.9400000000005,8576.68,8616.65
all_in_cluster -a:maxd 120 -a:minp 2,12432.474333333334,11736.605,389,20138.16,13882.000000000002,5251.25,18488.020000000004,18684.440000000002,7304.279999999999,11554.36,5475.509999999999,10895.72,6207.6,5552.68,8928.560000000003,25572.92,14263.140000000003,13500.74,8739.460000000003,8066.310000000001,15047.39,13713.359999999999,7600.179999999998,11294.969999999998,11918.849999999997,22626.210000000003,17280.03,20976.379999999997,15767.560000000001,6370.1,8011.369999999999,6355.999999999999,13506.679999999998
greedy_priority,25880.854,25945.515,580,30420.18999999999,25852.929999999997,20964.140000000003,23792.350000000002,27594.36,23879.79,30669.800000000003,13723.650000000001,30564.319999999996,24603.55,25410.839999999997,29598.409999999996,27324.14,26038.1,24160.699999999997,27263.54,27173.050000000007,26895.07,24163.879999999997,23819.629999999997,25434.899999999994,26277.05,23982.379999999997,33758.75000000001,31177.320000000003,26717.640000000007,20301.62,22748.4,27729.47,24385.649999999994
gravitational_search,9697.673,9547.135,7066,13754.769999999999,7744.61,7864.790000000001,12652.48,9471.4,11057.349999999999,11738.409999999998,5127.37,11694.1,8892.279999999999,8544.189999999999,11604.900000000001,11825.789999999999,8588.46,6125.76,9736.26,9116.73,11315.869999999999,9089.52,6765.410000000001,7773.379999999998,9092.810000000001,10070.720000000001,14842.77,11073.410000000002,12041.72,5265.38,9622.87,12009.7,6426.979999999999
onion_search_hamilton -a:cnum 2,884.8159999999999,138.015,439,424.97999999999996,0.0,4785.9,0.0,188.58999999999997,4898.91,113.18,0.0,322.98,40.059999999999995,0.0,3028.93,84.63,6.6,1520.35,0.0,0.0,426.94,398.47,256.23,1621.75,2629.71,0.0,162.85,4312.160000000001,0.0,0.0,1158.01,76.05,87.19999999999999
onion_search_hamilton -a:cnum 4,1296.594,564.385,452,298.08,14.07,761.71,0.0,2011.96,6123.379999999999,57.77,0.0,1303.34,1891.1499999999999,0.0,9581.819999999998,377.07,751.7,804.17,0.0,0.0,249.55,376.4800000000001,870.2,1631.8600000000001,3123.73,0.0,1659.7800000000002,3812.97,0.0,0.0,1643.75,1522.3199999999997,30.96
onion_search_heuristic -a:cnum 2,856.1516666666665,138.015,445,424.97999999999996,0.0,4043.07,0.0,188.58999999999997,5173.24,113.18,0.0,322.98,40.059999999999995,0.0,3028.93,84.63,6.6,1780.2600000000002,0.0,0.0,426.94,398.47,918.1000000000001,1621.75,3465.56,0.0,162.85,2127.85,0.0,0.0,1193.26,76.05,87.19999999999999
onion_search_heuristic -a:cnum 4,1248.193,564.385,519,298.08,14.07,761.71,0.0,2308.63,5079.949999999999,57.77,0.0,1061.94,1891.1499999999999,0.0,9972.97,377.07,751.7,804.17,0.0,0.0,249.55,376.4800000000001,870.2,1631.8600000000001,2262.38,0.0,1659.7800000000002,3812.97,0.0,0.0,1650.08,1522.3199999999997,30.96


vn20wn4cf5cn3st5001000p1:5000,Average,Median,Average runtime,vn20wn4cf5cn3st5001000p1_0,vn20wn4cf5cn3st5001000p1_1,vn20wn4cf5cn3st5001000p1_2,vn20wn4cf5cn3st5001000p1_3,vn20wn4cf5cn3st5001000p1_4,vn20wn4cf5cn3st5001000p1_5,vn20wn4cf5cn3st5001000p1_6,vn20wn4cf5cn3st5001000p1_7,vn20wn4cf5cn3st5001000p1_8,vn20wn4cf5cn3st5001000p1_9,vn20wn4cf5cn3st5001000p1_10,vn20wn4cf5cn3st5001000p1_11,vn20wn4cf5cn3st5001000p1_12,vn20wn4cf5cn3st5001000p1_13,vn20wn4cf5cn3st5001000p1_14,vn20wn4cf5cn3st5001000p1_15,vn20wn4cf5cn3st5001000p1_16,vn20wn4cf5cn3st5001000p1_17,vn20wn4cf5cn3st5001000p1_18,vn20wn4cf5cn3st5001000p1_19,vn20wn4cf5cn3st5001000p1_20,vn20wn4cf5cn3st5001000p1_21,vn20wn4cf5cn3st5001000p1_22,vn20wn4cf5cn3st5001000p1_23,vn20wn4cf5cn3st5001000p1_24,vn20wn4cf5cn3st5001000p1_25,vn20wn4cf5cn3st5001000p1_26,vn20wn4cf5cn3st5001000p1_27,vn20wn4cf5cn3st5001000p1_28,vn20wn4cf5cn3st5001000p1_29
Entropy,,,,0.5948619546669419,0.50988856077088,0.6388269278958555,0.713612918138928,0.6394981733315684,0.6718533099827114,0.6267330020522787,0.5705687986494468,0.6123284068056635,0.6498708233682546,0.7655599299481343,0.6498708233682545,0.6498708233682546,0.6961464660002065,0.5849733938960618,0.6411375972988936,0.6019557567689776,0.5948619546669418,0.6775246791599656,0.7280175133855432,0.7192842873161822,0.6730086446842305,0.7454839655242649,0.5920671959980974,0.5788179354530016,0.6338268041543142,0.7280175133855432,0.5599290503894984,0.6862579052293264,0.538213661998304
p_sd,,,,0.02727636339397172,0.02389560629069705,0.029580398915498088,0.024083189157584593,0.024879710609249466,0.02497999199359361,0.027766886753829656,0.023748684174075836,0.024000000000000007,0.025670995305986877,0.028213471959331785,0.030397368307141338,0.024819347291981726,0.028913664589601932,0.025514701644346167,0.02638181191654585,0.02628687885618983,0.03059411708155672,0.027276363393971725,0.025768197453450267,0.023895606290697043,0.025980762113533177,0.022715633383201105,0.030983866769659345,0.03254228019054597,0.025980762113533167,0.02123676058159531,0.02607680962081061,0.02856571371417141,0.024979991993593607
st_sd,,,,135.82617568053664,130.99236618978986,120.31105518612992,129.88071450373224,166.94010902116963,152.86922515666782,158.9740544868879,140.13832452259447,113.68707050496111,146.82983348080185,141.84498581197715,152.9901957643038,131.7753770626364,128.78179219128765,148.40737852276752,112.08367410109288,124.72369462135092,143.47473645210155,153.3166657607711,156.1561718280773,159.6590116466966,147.79715829473852,155.95191566633608,130.6627337843503,166.02635332982533,129.4787627373694,124.75876722699692,128.16395749195638,107.8366820706201,147.16912040234527
k_step_v2 -a:k 1,16984.141333333337,17728.65,545,12798.880000000001,9740.579999999998,12209.979999999996,18228.97,19477.36,13759.560000000003,12138.09,19453.01,18019.439999999995,22001.79,15581.05,12038.19,15938.34,17554.15,14188.1,21711.1,17725.93,17731.37,20656.519999999997,18846.98,12492.949999999999,18043.2,16291.120000000003,18792.98,15824.449999999999,20008.019999999997,15848.340000000004,22685.19,19915.52,19823.08
k_step_v2 -a:k 2,13142.642666666668,13122.380000000001,1724,11966.61,7656.379999999999,11278.42,13063.160000000002,14189.630000000001,15770.590000000002,6733.71,15549.11,12424.33,16398.519999999997,13048.269999999999,9344.140000000001,13617.850000000002,10436.66,11021.35,19059.88,10745.369999999999,10347.669999999998,12592.649999999998,14913.980000000001,9143.469999999998,13285.529999999999,16072.369999999999,15431.820000000002,12332.120000000004,14441.59,19564.9,14758.699999999997,13181.6,15908.900000000001
k_step_v2 -a:k 3,9896.717333333334,9722.329999999998,18304,6285.93,5799.49,8452.77,10402.250000000002,12581.0,10524.96,5351.4299999999985,9550.829999999998,14037.95,11374.380000000001,10053.150000000003,8623.88,9041.130000000003,8829.0,6194.76,12102.389999999998,8885.840000000002,8019.1500000000015,9893.829999999998,11501.410000000002,7111.24,10924.6,8943.570000000002,13466.939999999999,9105.720000000001,11250.79,11320.179999999998,16638.879999999997,6034.88,14599.189999999997
all_in_cluster -a:maxd 120 -a:minp 2,13100.713666666667,12156.78,397,7365.38,15394.26,15313.770000000002,9921.75,11135.949999999999,15222.23,7180.63,14359.749999999998,9406.59,23874.280000000002,11813.390000000001,11999.78,9192.65,5137.6,3954.0699999999997,9050.67,12313.78,14520.570000000002,17123.980000000003,14289.129999999997,6744.44,15449.21,14708.57,9746.449999999999,16687.95,18431.04,28256.77,6415.67,11297.17,26713.93
greedy_priority,26853.421333333335,27498.120000000003,514,22890.250000000007,20156.73,27682.380000000005,27769.54,28192.779999999995,31331.879999999997,17367.79,29239.559999999998,27406.579999999994,30125.2,26972.039999999997,24945.71,29358.35,24974.110000000004,26227.589999999997,30791.649999999998,23124.280000000002,26018.309999999994,26561.43,27589.660000000007,22987.470000000005,29042.44,25980.340000000004,29759.719999999998,19724.680000000004,29296.199999999997,30471.81000000001,30902.5,26688.32,32023.34
gravitational_search,10928.011666666665,10557.244999999999,5286,7783.14,13033.21,9553.170000000002,11539.62,11699.91,12097.87,9482.65,10729.859999999999,8377.75,12350.29,12223.029999999999,6001.98,9676.96,8094.849999999999,9715.449999999999,18527.94,9931.210000000001,11379.469999999996,10260.669999999998,14411.66,7909.51,12800.339999999998,11365.61,13791.979999999998,8568.320000000002,10384.63,12777.61,16212.23,7357.68,9801.749999999998
onion_search_hamilton -a:cnum 2,3964.882333333334,3917.305,428,1210.73,6180.13,1471.8600000000001,2781.4799999999996,7587.92,5361.920000000001,344.45,3905.6699999999996,446.57000000000005,4060.84,5279.41,220.48000000000002,3887.31,1728.52,768.9399999999999,6207.169999999999,5678.47,4761.17,5066.19,8421.420000000002,1234.86,4700.95,3928.94,5825.879999999999,2959.49,2784.73,5750.219999999999,2835.71,1127.38,12427.659999999998
onion_search_hamilton -a:cnum 4,4486.606,5050.88,450,2744.06,2780.37,2191.6100000000006,5533.68,6629.81,4162.56,385.63000000000005,4754.43,6134.750000000001,6241.390000000001,4948.25,572.71,5153.51,1703.11,314.96000000000004,6912.689999999999,5674.55,7728.17,5674.490000000001,8288.29,1609.95,6433.3,5307.79,2903.0099999999998,3244.2200000000003,5741.799999999999,6000.009999999999,3955.109999999999,1349.2,9524.77
onion_search_heuristic -a:cnum 2,4085.284,4003.0450000000005,434,1190.8400000000001,4489.63,1296.76,4856.959999999999,7403.980000000001,6273.729999999999,344.45,4273.610000000001,446.57000000000005,3559.99,5206.01,220.48000000000002,2852.4,3268.83,772.3999999999999,5674.349999999999,3732.4800000000005,6486.170000000002,4521.68,7711.540000000001,1234.86,4518.76,5426.44,5872.450000000002,5261.1,2912.32,3166.5299999999997,3041.2400000000007,2036.4799999999998,14505.48
onion_search_heuristic -a:cnum 4,4793.146,4903.834999999999,507,2476.31,4221.21,1288.98,4409.53,7316.78,7014.620000000001,385.63000000000005,5860.999999999999,6134.750000000001,6241.390000000001,5048.25,572.71,5153.51,1859.5800000000002,314.96000000000004,6803.279999999999,4361.22,7894.790000000002,4785.61,9446.25,1609.95,5350.219999999999,4663.79,4876.87,5008.2699999999995,7510.45,4930.799999999999,4095.3900000000003,1349.2,12809.08


vn20wn4cf5cn3st5001000p5:5000,Average,Median,Average runtime,vn20wn4cf5cn3st5001000p5_0,vn20wn4cf5cn3st5001000p5_1,vn20wn4cf5cn3st5001000p5_2,vn20wn4cf5cn3st5001000p5_3,vn20wn4cf5cn3st5001000p5_4,vn20wn4cf5cn3st5001000p5_5,vn20wn4cf5cn3st5001000p5_6,vn20wn4cf5cn3st5001000p5_7,vn20wn4cf5cn3st5001000p5_8,vn20wn4cf5cn3st5001000p5_9,vn20wn4cf5cn3st5001000p5_10,vn20wn4cf5cn3st5001000p5_11,vn20wn4cf5cn3st5001000p5_12,vn20wn4cf5cn3st5001000p5_13,vn20wn4cf5cn3st5001000p5_14,vn20wn4cf5cn3st5001000p5_15,vn20wn4cf5cn3st5001000p5_16,vn20wn4cf5cn3st5001000p5_17,vn20wn4cf5cn3st5001000p5_18,vn20wn4cf5cn3st5001000p5_19,vn20wn4cf5cn3st5001000p5_20,vn20wn4cf5cn3st5001000p5_21,vn20wn4cf5cn3st5001000p5_22,vn20wn4cf5cn3st5001000p5_23,vn20wn4cf5cn3st5001000p5_24,vn20wn4cf5cn3st5001000p5_25,vn20wn4cf5cn3st5001000p5_26,vn20wn4cf5cn3st5001000p5_27,vn20wn4cf5cn3st5001000p5_28,vn20wn4cf5cn3st5001000p5_29
Entropy,,,,0.6300937018264946,0.6388269278958555,0.7268621786840243,0.7598885607708801,0.6569646254702902,0.736750739454904,0.7367507394549041,0.6168444412813986,0.5925512852639035,0.7280175133855433,0.6775246791599655,0.5686622764588594,0.6718533099827113,0.7655599299481342,0.7336888825627974,0.6019557567689774,0.7280175133855432,0.6961464660002065,0.6904750968229522,0.6168444412813987,0.6874132399308456,0.5686622764588593,0.6394981733315684,0.7336888825627975,0.7192842873161822,0.5804573594203268,0.5982226544411577,0.6817418707535913,0.75,0.7644045952466152
p_sd,,,,0.16623778150588991,0.15026310259009026,0.1136661779070626,0.1277497553813705,0.12310970717209914,0.13906832852953974,0.1363231455036158,0.12232742946698422,0.12481586437628832,0.1468196172178636,0.1366162508635045,0.1647543626129518,0.14914422550001724,0.1414602417642498,0.1581897594662815,0.1440277750991107,0.1525647403563484,0.1368904671626187,0.13009227494359532,0.13318783728253866,0.17036431551237485,0.12163469899662678,0.14675149062275314,0.1290891165048394,0.11676900273617137,0.14247455913249915,0.1444437606821423,0.1241933975700802,0.10324243313676795,0.13499629624548962
st_sd,,,,120.47406359876801,145.18522652115814,149.60280746028798,163.98475538903,157.59045021827941,139.22912769963045,127.01476292148091,118.10588469674151,148.39137441239635,157.07561873187066,149.08386901338454,121.79490958164057,138.07244475274564,147.48813511601534,143.43901142994537,156.40572240170755,159.63317324416,127.14067012565255,156.11774402674413,135.49446483159377,139.7953861899598,126.77834988672159,124.67958934805648,168.25204307823427,129.6688088940436,151.60062664778138,150.3861695768597,127.49117616525467,138.75878350576585,134.16407864998737
